"state","year","margin","vote","class","termshouse","termssenate","dopen","population","presdemvoteshlag1","demvoteshlag1","demvoteshlag2","demvoteshfor1","demwinprv1","demwinprv2","dmidterm","dpresdem"
"Arkansas",1986,24.559624,60.177197,3,0,7,0,2331984,38.772411,57.347744,59.087276,99.833214,1,1,1,0
"Arkansas",1990,99.666428,47.29958,2,4,7,0,2354343,42.19173,62.27607,57.347744,60.177197,1,1,1,0
"Arkansas",1992,20.354389,55.074757,3,0,10,1,2394098,42.19173,99.833214,62.27607,47.29958,1,1,0,0
"Arkansas",1996,-5.4008393,53.89653,2,NA,NA,1,2504858,53.207951,60.177197,99.833214,55.074757,1,1,0,0
"Arkansas",1998,12.846464,55.897778,3,NA,NA,1,2538202,53.73645,47.29958,60.177197,53.89653,0,1,1,0
"Arkansas",2002,7.793057,79.532967,2,NA,NA,0,2705927,45.864258,55.074757,47.29958,55.897778,1,0,1,0
"Arkansas",2004,11.828271,36.945114,3,NA,NA,0,2749686,45.864258,53.89653,55.074757,79.532967,1,1,0,0
"Arkansas",2008,59.065937,NA,2,NA,NA,0,2874554,44.54763,55.897778,53.89653,36.945114,1,1,0,0
"Arkansas",2010,-20.957825,NA,3,NA,NA,0,2915918,38.864662,79.532967,55.897778,NA,1,1,1,0
"Florida",1914,99.038086,74.26535,3,0,4,0,871000,69.522194,NA,NA,82.86055,NA,NA,1,1
"Florida",1916,70.409683,87.982681,1,0,1,1,924000,69.522194,99.519043,NA,74.26535,1,NA,0,1
"Florida",1920,53.318329,77.864197,3,0,7,0,962000,69.343773,82.86055,99.519043,87.982681,1,1,0,1
"Florida",1922,75.965355,68.529877,1,0,4,0,1044000,47.143646,74.26535,82.86055,77.864197,1,1,1,0
"Florida",1926,65.082047,99.776222,3,0,10,0,1368000,56.876522,87.982681,74.26535,68.529877,1,1,1,0
"Florida",1928,37.06065,100,1,0,7,0,1433000,56.876522,77.864197,87.982681,99.776222,1,1,0,0
"Florida",1938,64.890945,71.279327,3,0,3,0,1771000,76.097626,100,99.776222,100,1,1,1,1
"Florida",1944,42.558655,76.235062,3,0,6,0,2420000,74.014404,100,82.445473,78.648849,1,1,0,1
"Florida",1950,52.556885,100,3,2,1,1,2771000,48.817001,78.648849,71.279327,99.816284,1,1,1,1
"Florida",1952,99.632576,71.229492,1,0,5,0,3157000,48.817001,76.235062,78.648849,100,1,1,0,1
"Florida",1956,100,70.020027,3,2,4,0,4047000,44.990524,99.816284,76.235062,71.229492,1,1,0,0
"Florida",1958,42.458988,63.933945,1,0,8,0,4630000,42.670742,100,99.816284,70.020027,1,1,1,0
"Florida",1962,40.060604,44.099655,3,2,7,0,5458000,48.485409,71.229492,100,63.933945,1,1,1,1
"Florida",1964,27.902498,53.864742,1,0,11,0,5781000,48.485409,70.020027,71.229492,44.099655,1,1,0,1
"Florida",1968,-11.800692,43.377625,3,3,1,1,6433000,51.14854,63.933945,70.020027,53.864742,1,1,0,1
"Florida",1970,7.7368231,62.974506,1,0,1,1,6791418,30.934841,44.099655,63.933945,43.377625,0,1,1,0
"Florida",1974,2.4635406,48.338875,3,0,1,1,8298762,27.79862,53.864742,44.099655,62.974506,1,0,1,0
"Florida",1976,25.953564,61.728943,1,0,4,0,8667379,27.79862,43.377625,53.864742,48.338875,1,1,0,0
"Florida",1980,-3.3177466,54.738926,3,0,1,1,9746324,51.926105,62.974506,43.377625,61.728943,1,1,0,1
"Florida",1982,23.457886,49.568569,1,0,7,NA,10471407,38.500221,48.338875,62.974506,54.738926,0,1,1,0
"Florida",1986,9.4800978,65.404579,3,0,1,0,11667505,34.660091,61.728943,48.338875,49.568569,1,0,1,0
"Florida",1988,-0.84848404,29.47784,1,3,1,1,12306395,34.660091,54.738926,61.728943,65.404579,1,1,0,0
"Florida",1992,30.813595,62.469379,3,0,4,0,13504775,38.507217,49.568569,54.738926,29.47784,0,1,0,0
"Florida",1994,-41.019039,51.043613,1,NA,NA,0,13961798,39.001602,65.404579,49.568569,62.469379,1,0,1,0
"Florida",1998,24.938759,48.321026,3,NA,NA,0,14908230,48.019775,29.47784,65.404579,51.043613,0,1,1,0
"Florida",2000,4.8514962,60.300983,1,NA,NA,1,15982571,48.019775,62.469379,29.47784,48.321026,1,0,0,0
"Florida",2006,22.205353,NA,1,NA,NA,0,18166990,47.09111,48.321026,51.043613,28.734577,0,1,1,0
"Florida",2010,-40.825127,NA,3,NA,NA,1,18801310,51.033306,60.300983,48.321026,NA,1,0,1,0
"Georgia",1914,36.757706,94.898346,3,0,3,0,2776000,76.633743,NA,NA,88.360275,NA,NA,1,1
"Georgia",1918,76.720551,100,2,0,1,1,2941000,79.507843,68.378853,NA,94.898346,1,NA,1,1
"Georgia",1924,100,99.998199,2,0,4,NA,2920000,70.906311,94.898346,88.360275,100,1,1,0,0
"Georgia",1926,100,92.818336,3,0,4,0,2869000,74.142685,100,94.898346,99.998199,1,1,1,0
"Georgia",1932,85.636673,95.106552,3,0,7,0,2935000,56.555737,99.998199,100,100,1,1,0,0
"Georgia",1936,100,96.936623,2,0,4,0,2978000,91.599045,92.818336,99.998199,95.106552,1,1,0,1
"Georgia",1938,90.213104,99.998535,3,0,10,0,3091000,87.104111,100,92.818336,96.936623,1,1,1,1
"Georgia",1942,93.873253,99.889656,2,0,7,0,3209000,84.8116,95.106552,100,99.998535,1,1,1,1
"Georgia",1944,99.99707,99.998848,3,0,13,0,3176000,84.8116,96.936623,95.106552,99.889656,1,1,0,1
"Georgia",1948,99.779305,99.994308,2,0,10,0,3259000,81.737167,99.998535,96.936623,99.998848,1,1,0,1
"Georgia",1950,99.997696,99.96804,3,0,16,0,3445000,60.79734,99.889656,99.998535,99.994308,1,1,1,1
"Georgia",1954,99.988617,99.938423,2,0,13,0,3602000,69.660484,99.998848,99.889656,99.96804,1,1,1,0
"Georgia",1956,99.936081,100,3,0,1,1,3701000,69.660484,99.994308,99.998848,99.938423,1,1,0,0
"Georgia",1960,99.876846,99.95327,2,0,16,0,3943000,66.405533,99.96804,99.994308,100,1,1,0,0
"Georgia",1962,100,77.511497,3,0,4,0,4086000,62.539696,99.938423,99.96804,99.95327,1,1,1,1
"Georgia",1968,55.022991,71.736595,3,0,7,0,4482000,45.846321,99.95327,100,53.973476,1,1,0,1
"Georgia",1972,7.9469533,83.133888,2,0,2,0,4809490,26.749336,77.511497,99.95327,71.736595,1,1,0,0
"Georgia",1974,43.508987,49.128292,3,0,10,0,4999419,24.724535,53.973476,77.511497,83.133888,1,1,1,0
"Georgia",1978,66.267776,79.944328,2,0,5,0,5295751,66.938293,71.736595,53.973476,49.128292,1,1,1,1
"Georgia",1980,-1.743415,50.917019,3,0,1,1,5463105,66.938293,83.133888,71.736595,79.944328,1,1,0,1
"Georgia",1984,59.88866,100,2,0,8,0,5834954,55.789959,49.128292,83.133888,50.917019,0,1,0,0
"Georgia",1986,1.8340349,49.352585,3,5,1,0,6084666,39.802177,79.944328,49.128292,100,1,0,1,0
"Georgia",1990,100,48.865856,2,0,11,0,6506531,39.498756,50.917019,79.944328,49.352585,1,1,1,0
"Georgia",1992,-1.2948275,45.150749,3,0,1,0,6759474,39.498756,100,50.917019,48.865856,1,1,0,0
"Georgia",1996,1.3289481,45.904491,2,NA,NA,1,7332225,43.468838,49.352585,100,45.150749,0,1,0,0
"Georgia",2002,-6.8618984,42.560417,2,NA,NA,1,8508256,42.987396,45.150749,48.865856,39.978195,0,1,1,0
"Georgia",2004,-17.898643,38.998646,3,NA,NA,1,8769252,42.987396,45.904491,45.150749,42.560417,0,0,0,0
"Georgia",2008,-14.879168,NA,2,NA,NA,0,9504843,41.374947,39.978195,45.904491,38.998646,0,0,0,0
"Georgia",2010,-19.308735,NA,3,NA,NA,0,9687653,46.990181,42.560417,39.978195,NA,0,0,1,0
"Louisiana",1920,100,99.976006,3,0,1,NA,1813000,85.91111,100,NA,100,1,NA,0,1
"Louisiana",1924,100,99.981621,2,7,7,0,1939000,69.199753,100,100,99.976006,1,1,0,0
"Louisiana",1926,99.952019,99.998795,3,1,4,0,2005000,76.438896,100,100,99.981621,1,1,1,0
"Louisiana",1932,99.997589,99.83535,3,1,1,1,2155000,76.29451,99.981621,99.976006,99.99762,1,1,0,0
"Louisiana",1936,99.995232,100,2,0,1,1,2246000,92.788055,99.998795,99.981621,99.83535,1,1,0,1
"Louisiana",1938,99.6707,99.990921,3,1,4,0,2285000,88.837715,99.99762,99.998795,100,1,1,1,1
"Louisiana",1942,100,99.997276,2,0,4,0,2546000,85.884155,99.83535,99.99762,99.990921,1,1,1,1
"Louisiana",1948,99.994553,100,2,0,7,0,2596000,80.588928,99.990921,100,87.717896,1,1,0,1
"Louisiana",1950,75.435791,100,3,0,3,0,2684000,32.74855,99.997276,99.990921,100,1,1,1,1
"Louisiana",1954,100,79.757751,2,0,10,0,2883000,52.922146,87.717896,99.997276,100,1,1,1,0
"Louisiana",1956,100,75.57122,3,0,6,0,3032000,52.922146,100,87.717896,79.757751,1,1,0,0
"Louisiana",1960,59.515499,100,2,0,13,0,3257000,39.507629,100,100,75.57122,1,1,0,0
"Louisiana",1962,51.142441,100,3,0,9,0,3345000,50.420044,79.757751,100,100,1,1,1,1
"Louisiana",1968,100,100,3,0,12,0,3603000,43.185432,100,75.57122,55.21106,1,1,0,1
"Louisiana",1972,29.487955,100,2,0,1,1,3761646,28.212219,100,100,100,1,1,0,0
"Louisiana",1974,100,57.641201,3,0,15,0,3820109,29.756918,55.21106,100,100,1,1,1,0
"Louisiana",1978,100,85.758965,2,0,4,NA,4068579,51.732231,100,55.21106,57.641201,1,1,1,1
"Louisiana",1980,16.916027,52.820469,3,0,17,1,4205900,51.732231,100,100,85.758965,1,1,0,1
"Louisiana",1984,76.910614,53.92844,2,0,7,0,4400477,45.74823,57.641201,100,52.820469,1,1,0,0
"Louisiana",1986,5.6409359,73.071648,3,8,1,1,4406919,38.175392,85.758965,57.641201,53.92844,1,1,1,0
"Louisiana",1990,10.422579,50.170223,2,0,10,0,4219179,44.064556,52.820469,85.758965,73.071648,1,1,1,0
"Louisiana",1992,54.444946,64.024391,3,8,4,0,4270849,44.064556,53.92844,52.820469,50.170223,1,1,0,0
"Louisiana",1996,0.34044981,51.700485,2,NA,NA,1,4338763,45.584538,73.071648,53.92844,64.024391,1,1,0,0
"Louisiana",1998,32.387264,29.336231,3,NA,NA,0,4362758,52.009995,50.170223,73.071648,51.700485,1,1,1,0
"Louisiana",2002,3.4009666,52.109646,2,NA,NA,0,4497267,44.875332,64.024391,50.170223,29.336231,1,1,1,0
"Louisiana",2004,-21.69112,37.673855,3,NA,NA,1,4552238,44.875332,51.700485,64.024391,52.109646,1,1,0,0
"Louisiana",2008,6.3863068,NA,2,NA,NA,0,4435586,42.215866,29.336231,51.700485,37.673855,0,1,0,0
"Louisiana",2010,-18.880957,NA,3,NA,NA,0,4533372,39.932911,52.109646,29.336231,NA,1,0,1,0
"Mississippi",1916,100,93.210884,1,8,4,1,1823000,88.89785,NA,NA,95.038582,NA,NA,0,1
"Mississippi",1918,90.077164,100,2,4,1,1,1813000,93.341377,100,NA,93.210884,1,NA,1,1
"Mississippi",1922,88.286385,100,1,5,1,1,1836000,84.025337,95.038582,100,100,1,1,1,0
"Mississippi",1924,100,100,2,4,4,1,1886000,84.025337,93.210884,95.038582,100,1,1,0,0
"Mississippi",1928,100,100,1,5,4,1,1981000,89.42524,100,93.210884,100,1,1,0,0
"Mississippi",1930,100,100,2,4,7,1,2006000,82.177177,100,100,100,1,1,1,0
"Mississippi",1934,100,100,1,0,1,1,2050000,95.996933,100,100,100,1,1,1,1
"Mississippi",1940,100,100,1,0,4,1,2176000,97.034081,100,100,100,1,1,0,1
"Mississippi",1942,100,100,2,0,2,1,2210000,95.702499,100,100,100,1,1,1,1
"Mississippi",1948,100,95.566971,2,0,5,1,2076000,0,100,100,100,1,1,0,1
"Mississippi",1952,100,100,1,0,4,1,2152000,0,100,100,95.566971,1,1,0,1
"Mississippi",1954,91.133942,91.806435,2,0,8,1,2064000,0,100,100,100,1,1,1,0
"Mississippi",1958,100,100,1,0,7,1,2086000,0,95.566971,100,91.806435,1,1,1,0
"Mississippi",1960,83.612869,65.455299,2,0,11,1,2178000,0,100,95.566971,100,1,1,0,0
"Mississippi",1964,100,88.404915,1,0,10,1,2241000,36.342232,91.806435,100,65.455299,1,1,0,1
"Mississippi",1966,38.676842,58.088165,2,0,14,1,2245000,0,100,91.806435,88.404915,1,1,1,1
"Mississippi",1970,76.809837,100,1,0,13,1,2216994,0,65.455299,100,58.088165,1,1,1,0
"Mississippi",1972,19.407478,31.759304,2,0,17,1,2307117,0,88.404915,65.455299,100,1,1,0,0
"Mississippi",1976,100,64.198807,1,0,16,1,2429756,19.62682,58.088165,88.404915,31.759304,1,1,0,0
"Mississippi",1978,-13.29512,39.05801,2,3,1,1,2487816,49.563156,100,58.088165,64.198807,1,1,1,1
"Mississippi",1982,28.397617,46.0896,1,0,19,1,2556777,48.092247,31.759304,100,39.05801,0,1,1,0
"Mississippi",1984,-21.883976,0,2,3,4,1,2578051,48.092247,64.198807,31.759304,46.0896,1,0,0,0
"Mississippi",1988,-7.8207998,31.204849,1,8,1,1,2580352,37.423283,39.05801,64.198807,0,0,1,0,0
"Mississippi",1990,-100,27.387894,2,3,7,0,2577426,39.067142,46.0896,39.05801,31.204849,0,0,1,0
"Mississippi",1994,-37.590302,31.594013,1,NA,NA,0,2663450,40.768063,0,46.0896,27.387894,0,0,1,0
"Mississippi",1996,-43.646706,0,2,NA,NA,0,2709925,40.768063,31.204849,0,31.594013,0,0,0,0
"Mississippi",2000,-34.285881,34.865391,1,NA,NA,0,2844754,44.0811,27.387894,31.204849,0,0,0,0,0
"Mississippi",2002,-84.579422,38.564953,2,NA,NA,0,2858681,40.698097,31.594013,27.387894,34.865391,0,0,1,0
"Mississippi",2008,-22.87009,NA,2,NA,NA,0,2947806,39.760101,34.865391,0,NA,0,0,0,0
"North Carolina",1914,16.39361,57.51704,3,0,7,0,2421000,59.237583,NA,NA,60.498852,NA,NA,1,1
"North Carolina",1918,20.9977,61.550903,2,1,10,0,2522000,58.09576,58.095066,NA,57.51704,1,NA,1,1
"North Carolina",1920,15.034077,60.508259,3,0,10,0,2588000,58.09576,60.498852,58.095066,61.550903,1,1,0,1
"North Carolina",1924,23.101803,60.609394,2,1,13,0,2830000,56.691277,57.51704,60.498852,60.508259,1,1,0,0
"North Carolina",1930,21.218792,70.768593,2,0,1,1,3167000,45.064472,60.508259,61.550903,68.256477,1,1,1,0
"North Carolina",1932,36.512959,63.828995,3,0,2,1,3227000,45.064472,60.609394,60.508259,70.768593,1,1,0,0
"North Carolina",1936,41.537193,65.913124,2,0,4,0,3346000,69.932465,68.256477,60.609394,63.828995,1,1,0,1
"North Carolina",1938,27.657986,70.252419,3,0,5,0,3440000,73.39949,70.768593,68.256477,65.913124,1,1,1,1
"North Carolina",1944,40.504837,68.664742,3,1,1,1,3560000,74.031052,65.913124,63.828995,70.731941,1,1,0,1
"North Carolina",1956,33.115101,60.446041,3,1,3,0,4309000,53.910118,65.895676,68.664742,61.442524,1,1,0,0
"North Carolina",1960,22.885048,55.593372,2,0,3,0,4556000,50.663219,66.557549,65.895676,60.446041,1,1,0,0
"North Carolina",1962,20.892084,60.556721,3,1,6,0,4707000,52.108646,61.442524,66.557549,55.593372,1,1,1,1
"North Carolina",1966,11.190737,45.994846,2,0,6,0,4896000,56.150894,60.446041,61.442524,60.556721,1,1,1,1
"North Carolina",1968,21.113443,62.112457,3,1,9,0,5004000,56.150894,55.593372,60.446041,45.994846,1,1,0,1
"North Carolina",1972,-8.0103035,45.488346,2,0,1,1,5301150,29.235592,60.556721,55.593372,62.112457,1,1,0,0
"North Carolina",1974,25.104401,49.378109,3,0,1,1,5470911,28.88855,45.994846,60.556721,45.488346,0,1,1,0
"North Carolina",1978,-9.0233088,47.809898,2,0,4,0,5759492,55.269188,62.112457,45.994846,49.378109,1,0,1,1
"North Carolina",1984,-3.8534164,47.428493,2,0,7,0,6164006,47.182854,49.378109,45.488346,51.759346,0,0,0,0
"North Carolina",1986,3.5186915,46.317513,3,0,2,1,6321578,37.891964,47.809898,49.378109,47.428493,0,0,1,0
"North Carolina",1990,-5.1101089,45.91806,2,0,10,0,6656987,41.70631,51.759346,47.809898,46.317513,1,0,1,0
"North Carolina",1992,-4.0295362,51.151287,3,0,1,0,6831850,41.70631,47.428493,51.759346,45.91806,0,1,0,0
"North Carolina",1996,-6.7264199,44.955025,2,NA,NA,0,7307658,42.653366,46.317513,47.428493,51.151287,0,0,0,0
"North Carolina",1998,4.1395693,47.018677,3,NA,NA,0,7545828,44.035534,45.91806,46.317513,44.955025,0,0,1,0
"North Carolina",2002,-8.6085587,52.652782,2,NA,NA,1,8326201,43.20092,51.151287,45.91806,47.018677,1,0,1,0
"North Carolina",2004,-4.5771656,43.046616,3,NA,NA,1,8553152,43.20092,44.955025,51.151287,52.652782,0,1,0,0
"North Carolina",2008,8.4691849,NA,2,NA,NA,0,9309449,43.583145,47.018677,44.955025,43.046616,0,0,0,0
"North Carolina",2010,-11.765516,NA,3,NA,NA,0,9535483,49.70438,52.652782,47.018677,NA,1,0,1,0
"South Carolina",1914,99.521637,99.998444,3,0,4,0,1622000,95.936752,NA,NA,100,NA,NA,1,1
"South Carolina",1918,100,100,2,0,1,0,1746000,96.708366,99.760818,NA,99.998444,1,NA,1,1
"South Carolina",1920,99.996887,100,3,0,7,0,1685000,96.708366,100,99.760818,100,1,1,0,1
"South Carolina",1924,100,100,2,0,1,1,1710000,96.051369,99.998444,100,100,1,1,0,0
"South Carolina",1926,100,98.1437,3,0,10,0,1726000,96.557976,100,99.998444,100,1,1,1,0
"South Carolina",1930,100,98.557564,2,7,1,1,1745000,91.392754,100,100,98.1437,1,1,1,0
"South Carolina",1932,96.287392,98.89756,3,0,13,0,1748000,91.392754,100,100,98.557564,1,1,0,0
"South Carolina",1942,99.982872,96.44838,2,0,2,0,2007000,95.632576,98.89756,98.557564,92.94252,1,1,1,1
"South Carolina",1944,89.044197,99.926407,3,0,1,1,1943000,95.632576,99.991432,98.89756,96.44838,1,1,0,1
"South Carolina",1950,99.852814,82.205528,3,0,4,0,2117000,24.144463,96.44838,92.94252,0,1,1,1,1
"South Carolina",1956,64.455345,57.16095,3,0,7,0,2229000,50.720383,0,99.926407,99.969116,0,1,0,0
"South Carolina",1966,-24.376276,36.688511,2,0,8,0,2520000,41.107399,57.16095,99.969116,61.891235,1,1,1,1
"South Carolina",1968,23.784763,69.501968,3,0,3,0,2559000,41.107399,37.811859,57.16095,36.688511,0,1,0,1
"South Carolina",1972,-26.596796,44.420971,2,0,11,0,2719197,29.609072,61.891235,37.811859,69.501968,1,0,0,0
"South Carolina",1974,40.882553,70.368065,3,0,6,0,2844749,27.720339,36.688511,61.891235,44.420971,0,1,1,0
"South Carolina",1978,-11.158061,31.807322,2,0,14,0,3044364,56.169518,69.501968,36.688511,70.368065,1,0,1,1
"South Carolina",1980,40.736126,63.072075,3,0,9,1,3121820,56.169518,44.420971,69.501968,31.807322,0,1,0,1
"South Carolina",1984,-35.003883,32.517223,2,0,17,0,3271868,48.157875,70.368065,44.420971,63.072075,1,0,0,0
"South Carolina",1986,27.441463,50.068707,3,0,12,0,3342758,35.56517,31.807322,70.368065,32.517223,0,1,1,0
"South Carolina",1990,-31.69241,43.995464,2,0,20,0,3499064,37.5812,63.072075,31.807322,50.068707,1,0,1,0
"South Carolina",1992,3.122148,52.677685,3,0,15,0,3600576,37.5812,32.517223,63.072075,43.995464,0,1,0,0
"South Carolina",1996,-9.3775272,44.186943,2,NA,NA,0,3738974,39.875526,50.068707,32.517223,52.677685,1,0,0,0
"South Carolina",1998,6.9881411,44.100597,3,NA,NA,0,3839578,43.960045,43.995464,50.068707,44.186943,0,1,1,0
"South Carolina",2002,-10.213625,42.246868,2,NA,NA,1,4107795,40.902153,52.677685,43.995464,44.100597,1,0,1,0
"South Carolina",2004,-9.5655527,27.646318,3,NA,NA,1,4210921,40.902153,44.186943,52.677685,42.246868,0,1,0,0
"South Carolina",2008,-15.277776,NA,2,NA,NA,0,4528996,40.902931,44.100597,44.186943,27.646318,0,0,0,0
"South Carolina",2010,-33.831898,NA,3,NA,NA,0,4625364,44.914677,42.246868,44.100597,NA,0,0,1,0
"Texas",1916,68.206436,66.632721,1,0,10,0,4444000,72.740654,NA,NA,86.667412,NA,NA,0,1
"Texas",1918,74.260818,85.395828,2,6,5,0,4666000,76.990974,81.294716,NA,66.632721,1,NA,1,1
"Texas",1922,33.265438,81.211708,1,0,1,1,4955000,59.396362,86.667412,81.294716,85.395828,1,1,1,0
"Texas",1924,70.791664,86.908691,2,6,8,0,5210000,59.396362,66.632721,86.667412,81.211708,1,1,0,0
"Texas",1928,62.53875,96.682205,1,6,1,1,5675000,73.65062,85.395828,66.632721,86.908691,1,1,0,0
"Texas",1930,74.176025,92.555359,2,6,11,0,5844000,48.137154,81.211708,85.395828,96.682205,1,1,1,0
"Texas",1934,93.838921,94.266388,1,6,4,0,6053000,88.183159,86.908691,81.211708,92.555359,1,1,1,1
"Texas",1940,88.571274,88.53791,1,6,7,0,6425000,86.942711,92.555359,96.682205,94.892189,1,1,0,1
"Texas",1942,90.503464,66.215332,2,0,2,0,6711000,80.879639,94.266388,92.555359,88.53791,1,1,1,1
"Texas",1946,77.075813,99.968925,1,6,10,0,7197000,71.390091,94.892189,94.266388,66.215332,1,1,1,1
"Texas",1948,33.270428,84.735298,2,6,1,1,7626000,71.390091,88.53791,94.892189,99.968925,1,1,0,1
"Texas",1954,69.945869,57.97422,2,6,4,0,8382000,46.689819,99.968925,66.215332,74.57872,1,1,1,0
"Texas",1958,50.957912,56.222694,1,0,2,0,9252000,43.983841,84.735298,99.968925,57.97422,1,1,1,0
"Texas",1964,12.658957,53.49427,1,0,5,0,10270000,50.519691,57.97422,74.57872,43.119747,1,1,0,1
"Texas",1966,-13.30356,44.289043,2,0,4,0,10492000,63.31575,56.222694,57.97422,53.49427,1,1,1,1
"Texas",1970,7.0695548,56.780148,1,4,1,1,11198655,41.137932,43.119747,56.222694,44.289043,0,1,1,0
"Texas",1972,-9.1066446,49.259644,2,0,7,0,11759148,41.137932,53.49427,43.119747,56.780148,1,0,0,0
"Texas",1976,14.545968,58.594154,1,4,4,0,12904089,33.252537,44.289043,53.49427,49.259644,0,1,0,0
"Texas",1978,-0.52872598,41.446804,2,0,10,0,13500429,51.138954,56.780148,44.289043,58.594154,1,0,1,1
"Texas",1982,18.093767,59.166779,1,4,7,0,15331415,41.420021,49.259644,56.780148,41.446804,0,1,1,0
"Texas",1984,-17.101252,37.413063,2,3,1,1,16007086,41.420021,58.594154,49.259644,59.166779,1,0,0,0
"Texas",1990,-22.824045,43.940334,2,3,4,0,17044714,43.349369,59.166779,41.446804,38.309299,1,0,1,0
"Texas",1994,-22.537767,32.347099,1,NA,NA,0,18338319,37.078457,37.413063,59.166779,43.940334,0,1,1,0
"Texas",1996,-10.835102,43.326382,2,NA,NA,0,19006240,37.078457,38.309299,37.413063,32.347099,0,0,0,0
"Texas",2000,-32.689022,36.044579,1,NA,NA,0,20851028,43.831772,43.940334,38.309299,43.326382,0,0,0,0
"Texas",2002,-11.973497,42.837875,2,NA,NA,1,21690325,37.981956,32.347099,43.940334,36.044579,0,0,1,0
"Texas",2006,-25.647125,NA,1,NA,NA,0,23359580,38.224178,43.326382,32.347099,42.837875,0,0,1,0
"Texas",2008,-11.983002,NA,2,NA,NA,0,24309039,38.224178,36.044579,43.326382,NA,0,0,0,0
"Kentucky",1914,9.195158,49.724285,3,0,1,1,2395000,48.481823,NA,NA,50.76931,NA,NA,1,1
"Kentucky",1918,1.5386224,48.443752,2,6,1,1,2425000,51.913368,51.801743,NA,49.724285,1,NA,1,1
"Kentucky",1920,-0.55142939,51.836891,3,0,1,0,2421000,51.913368,50.76931,51.801743,48.443752,1,1,0,1
"Kentucky",1926,3.6737771,59.14592,3,7,1,1,2545000,46.143497,48.443752,49.724285,52.133984,0,0,1,0
"Kentucky",1930,4.2679667,58.799099,2,0,1,1,2623000,40.511105,51.836891,48.443752,59.14592,1,0,1,0
"Kentucky",1932,18.630373,62.027615,3,7,4,0,2676000,40.511105,52.133984,51.836891,58.799099,1,1,0,0
"Kentucky",1938,24.055233,54.812042,3,7,7,0,2800000,58.506382,58.799099,59.14592,55.340923,1,1,1,1
"Kentucky",1950,9.0552273,49.653316,3,2,2,0,2945000,56.737549,51.389091,54.812042,54.463982,1,1,1,1
"Kentucky",1956,-0.69336891,47.24371,3,3,1,0,2898000,49.914917,54.463982,54.163338,40.821331,1,1,0,0
"Kentucky",1960,-18.357336,35.482685,2,0,8,0,3038000,45.212635,49.653316,54.463982,47.24371,0,1,0,0
"Kentucky",1966,-29.034626,50.926857,2,0,11,0,3147000,64.014511,47.24371,40.821331,47.616573,0,0,1,1
"Kentucky",1968,-3.7439079,53.540112,3,0,2,1,3195000,64.014511,35.482685,47.24371,50.926857,0,0,0,1
"Kentucky",1972,3.2964916,60.977425,2,0,1,1,3335728,37.649742,47.616573,35.482685,53.540112,0,0,0,0
"Kentucky",1974,9.4402905,65.124901,3,0,1,0,3416315,34.769024,50.926857,47.616573,60.977425,1,0,1,0
"Kentucky",1978,24.112432,49.491383,2,0,4,0,3609976,52.754246,53.540112,50.926857,65.124901,1,1,1,1
"Kentucky",1980,30.249798,74.382088,3,0,4,1,3660777,52.754246,60.977425,53.540112,49.491383,1,1,0,1
"Kentucky",1984,-0.42167604,47.81345,2,0,1,0,3695453,47.613483,65.124901,60.977425,74.382088,1,1,0,0
"Kentucky",1986,48.790012,62.883343,3,0,7,0,3687809,39.401245,49.491383,65.124901,47.81345,0,1,1,0
"Kentucky",1990,-4.3730974,42.845623,2,0,4,0,3692584,43.883595,74.382088,49.491383,62.883343,1,0,1,0
"Kentucky",1992,27.071556,49.156986,3,0,10,0,3756358,43.883595,47.81345,74.382088,42.845623,0,1,0,0
"Kentucky",1996,-12.607208,35.319736,2,NA,NA,0,3881051,44.551144,62.883343,47.81345,49.156986,1,0,0,0
"Kentucky",1998,-0.59070587,49.343178,3,NA,NA,1,3934310,45.842178,42.845623,62.883343,35.319736,0,1,1,0
"Kentucky",2002,-29.346207,47.034378,2,NA,NA,0,4089875,41.374393,49.156986,42.845623,49.343178,0,0,1,0
"Kentucky",2004,-1.3136476,44.220947,3,NA,NA,0,4146101,41.374393,35.319736,49.156986,47.034378,0,0,0,0
"Kentucky",2008,-5.9312372,NA,2,NA,NA,0,4289878,39.687073,49.343178,35.319736,44.220947,0,0,0,0
"Kentucky",2010,-11.468607,NA,3,NA,NA,1,4339367,41.168114,47.034378,49.343178,NA,0,0,1,0
"Maryland",1914,7.0974798,43.250317,3,1,5,0,1389000,48.570354,NA,NA,47.617809,NA,NA,1,1
"Maryland",1916,-1.7018139,52.611671,1,0,1,1,1415000,48.570354,50.988972,NA,43.250317,1,NA,0,1
"Maryland",1920,-4.038486,57.632191,3,0,1,0,1464000,52.800919,47.617809,50.988972,52.611671,0,1,0,1
"Maryland",1922,6.9842935,45.235588,1,0,1,0,1509000,42.158012,43.250317,47.617809,57.632191,0,0,1,0
"Maryland",1926,16.343525,66.217598,3,2,1,0,1576000,41.288235,52.611671,43.250317,45.235588,1,0,1,0
"Maryland",1928,-8.8124666,56.096851,1,0,1,0,1610000,41.288235,57.632191,52.611671,66.217598,1,1,0,0
"Maryland",1932,35.011105,68.275818,3,2,4,0,1678000,42.325512,45.235588,57.632191,56.096851,0,1,0,0
"Maryland",1934,14.144409,65.909615,1,0,1,1,1710000,61.50309,66.217598,45.235588,68.275818,1,0,1,1
